pl_name,hostname,default_flag,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-324 b,K2-324,1,CONFIRMED,Castro Gonz&aacute;lez et al. 2020,1,1,Transit,2020,K2,Published Confirmed,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,3.262,0.001,-0.001,0,0.0331,0.0037,-0.0066,0,2.43,0.15,-0.13,0,0.217,0.013,-0.012,0,,,,,,,,,,,,,,,,,,707,83,-38,0,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,,3752,57,-57,0,0.51,0.01,-0.01,0,0.52,0.04,-0.04,0,,,,,,4.74,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h30m29.33s,157.6222171,+06d51m49.22s,6.8636732,136.667,1.618,-1.581,15.223,0.206,-0.206,11.237,0.026,-0.026,14.5172,0.001151,-0.001151,9/9/2020,2020-12,9/16/2020
K2-325 b,K2-325,1,CONFIRMED,Castro Gonz&aacute;lez et al. 2020,1,1,Transit,2020,K2,Published Confirmed,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,6.93,0.004,-0.003,0,0.0419,0.0046,-0.0058,0,2.2,0.14,-0.15,0,0.196,0.012,-0.013,0,,,,,,,,,,,,,,,,,,423,33,-21,0,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,,3287,67,-67,0,0.3,0.01,-0.01,0,0.27,0.01,-0.01,0,,,,,,4.84,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h35m40.07s,353.9169507,-07d41m12.20s,-7.6867213,111.638,1.029,-1.011,17.77,0.2,-0.2,12.352,0.028,-0.028,16.137,0.001181,-0.001181,9/9/2020,2020-12,9/16/2020
K2-326 b,K2-326,1,CONFIRMED,Castro Gonz&aacute;lez et al. 2020,1,1,Transit,2020,K2,Published Confirmed,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,1.256,0.001,-0.002,0,0.0198,0.0036,-0.0041,0,2.28,0.18,-0.18,0,0.203,0.016,-0.016,0,,,,,,,,,,,,,,,,,,1114,138,-90,0,0,<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5416C/abstract target=ref>Castro Gonz&aacute;lez et al. 2020</a>,,3924,51,-51,0,0.69,0.01,-0.01,0,0.51,0.05,-0.05,0,,,,,,4.46,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h26m26.94s,351.612262,+01d20m15.33s,1.3375909,282.308,3.378,-3.301,15.982,1.133,-1.133,12.091,0.026,-0.026,15.0082,0.000761,-0.000761,9/9/2020,2020-12,9/16/2020
K2-329 b,K2-329,1,CONFIRMED,Sha et al. 2021,1,1,Transit,2020,K2,Published Confirmed,0,<a refstr=SHA_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...82S/abstract target=ref>Sha et al. 2021</a>,12.4551225,0.0000031,-0.0000031,0,0.1016,0.0018,-0.0019,0,8.676,0.291,-0.269,0,0.774,0.026,-0.024,0,82.6358,6.3566,-6.99226,0,0.26,0.02,-0.022,0,Mass,0.0697,0.041,-0.04,0,45.7,2.2,-1.6,0,650,53,-70,0,0,<a refstr=SHA_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...82S/abstract target=ref>Sha et al. 2021</a>,,5282,40,-39,0,0.82,0.03,-0.02,0,0.9,0.05,-0.05,0,0.098,0.065,-0.07,0,[Fe/H],4.57,0.01,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h24m32.49s,351.1353785,-05d09m50.92s,-5.1641451,233.237,2.293,-2.249,12.697,0.08,-0.08,10.668,0.023,-0.023,12.4462,0.000349,-0.000349,11/13/2020,2021-02,11/19/2020
K2-33 b,K2-33,1,CONFIRMED,David et al. 2016,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=MANN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...61M/abstract target=ref>Mann et al. 2016</a>,5.424865,0.000035,-0.000031,0,,,,,5.04,0.34,-0.37,0,0.45,0.03,-0.033,0,1175.971,,,1,3.7,,,1,Mass,0,,,0,,,,,,,,,0,<a refstr=MANN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...61M/abstract target=ref>Mann et al. 2016</a>,M3.3,3540,70,-70,0,1.05,0.07,-0.07,0,0.56,0.09,-0.09,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m14.73s,242.5613635,-19d19m09.78s,-19.3193831,139.268,1.532,-1.499,15.838,0.126,-0.126,10.026,0.019,-0.019,14.157,0.0009,-0.0009,7/6/2016,2016-09,6/23/2016
K2-33 b,K2-33,0,CONFIRMED,David et al. 2016,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,5.42526,0.00026,-0.00024,0,,,,,3.17,0.53,-0.39,0,0.283,0.047,-0.035,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.53,0.08,-0.05,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m14.73s,242.5613635,-19d19m09.78s,-19.3193831,139.268,1.532,-1.499,15.838,0.126,-0.126,10.026,0.019,-0.019,14.157,0.0009,-0.0009,9/5/2019,2019-09,9/5/2019
K2-33 b,K2-33,0,CONFIRMED,David et al. 2016,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=RIZZUTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..224R/abstract target=ref>Rizzuto et al. 2017</a>,5.4224,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3318,106.3,-32.66,0,0.91,0.06,-0.12,0,0.35,0.1,-0.06,0,,,,,,4.06,0.18,-0.13,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m14.73s,242.5613635,-19d19m09.78s,-19.3193831,139.268,1.532,-1.499,15.838,0.126,-0.126,10.026,0.019,-0.019,14.157,0.0009,-0.0009,12/14/2017,2017-12,12/14/2017
K2-33 b,K2-33,0,CONFIRMED,David et al. 2016,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,5.4252061,,,0,,,,,0.868,,,0,0.077,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,2890,,,0,0.16,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m14.73s,242.5613635,-19d19m09.78s,-19.3193831,139.268,1.532,-1.499,15.838,0.126,-0.126,10.026,0.019,-0.019,14.157,0.0009,-0.0009,12/5/2015,2016-01,12/5/2015
K2-33 b,K2-33,0,CONFIRMED,David et al. 2016,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=DAVID_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.534..658D/abstract target=ref>David et al. 2016</a>,5.42513,0.00028,-0.00029,0,0.0409,0.0021,-0.0023,0,5.76,0.62,-0.58,0,0.514,0.055,-0.052,0,1144.188,,,1,3.6,,,1,Mass,0,,,0,,,,,850,50,-50,0,0,<a refstr=DAVID_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.534..658D/abstract target=ref>David et al. 2016</a>,M3,3410,75,-75,0,1.1,0.1,-0.1,0,0.31,0.05,-0.05,0,,,,,,3.84,0.16,-0.16,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m14.73s,242.5613635,-19d19m09.78s,-19.3193831,139.268,1.532,-1.499,15.838,0.126,-0.126,10.026,0.019,-0.019,14.157,0.0009,-0.0009,7/6/2016,2016-06,6/23/2016
K2-330 b,K2-330,1,CONFIRMED,de Leon et al. 2021,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,13.774798,0.000028,-0.000028,0,,,,,2.77,0.14,-0.09,0,0.247,0.012,-0.008,0,,,,,,,,,,,,,,,,,,969,9,-9,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,6232,33,-39,0,1.5,0.03,-0.03,0,1.23,0.02,-0.02,0,-0.03,0.03,-0.03,0,[Fe/H],4.18,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h27m35.24s,126.8968265,+11d40m02.69s,11.6674131,160.125,1.517,-1.489,9.608,0.004,-0.004,8.412,0.023,-0.023,9.51275,0.000244,-0.000244,8/23/2021,2021-08,8/23/2021
K2-330 b,K2-330,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,13.773,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6266.98,123.67,-149.35,0,1.47,0.06,-0.08,0,1.22,0.21,-0.16,0,-0.082,0.028,-0.028,0,[M/H],4.19,0.11,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h27m35.24s,126.8968265,+11d40m02.69s,11.6674131,160.125,1.517,-1.489,9.608,0.004,-0.004,8.412,0.023,-0.023,9.51275,0.000244,-0.000244,7/18/2016,2016-10,7/18/2016
K2-330 b,K2-330,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2016,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,13.7748217,0.0000176,-0.0000176,0,,,,,2.729,0.134,-0.134,0,0.243,0.012,-0.012,0,,,,,,,,,,,,,,212.84,,,0,1064,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,6266.98,136.51,-136.51,0,1.47,0.07,-0.07,0,,,,,,,,,,4.19,0.09,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h27m35.24s,126.8968265,+11d40m02.69s,11.6674131,160.125,1.517,-1.489,9.608,0.004,-0.004,8.412,0.023,-0.023,9.51275,0.000244,-0.000244,8/9/2022,2017-07,8/9/2022
K2-330 b,K2-330,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,13.773826,0.001069,-0.001085,0,,,,,3.295,0.624,-0.472,0,0.29,0.06,-0.04,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,6114,50,-50,0,1.68,0.27,-0.23,0,,,,,-0.15,0.08,-0.08,0,[Fe/H],4.01,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h27m35.24s,126.8968265,+11d40m02.69s,11.6674131,160.125,1.517,-1.489,9.608,0.004,-0.004,8.412,0.023,-0.023,9.51275,0.000244,-0.000244,2/15/2018,2018-03,2/15/2018
K2-330 b,K2-330,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,13.772626,0.001459,-0.001391,0,,,,,2.2,0.4,-0.2,0,0.2,0.04,-0.02,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=PETIGURA_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...21P/abstract target=ref>Petigura et al. 2018</a>,,,,,,1.25,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h27m35.24s,126.8968265,+11d40m02.69s,11.6674131,160.125,1.517,-1.489,9.608,0.004,-0.004,8.412,0.023,-0.023,9.51275,0.000244,-0.000244,12/14/2017,2018-01,12/14/2017
K2-330 b,K2-330,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,13.773,0.0015,-0.0015,0,,,,,2.17,0.19,-0.44,0,0.194,0.017,-0.039,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1.47,0.07,-0.1,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h27m35.24s,126.8968265,+11d40m02.69s,11.6674131,160.125,1.517,-1.489,9.608,0.004,-0.004,8.412,0.023,-0.023,9.51275,0.000244,-0.000244,9/5/2019,2019-09,9/5/2019
K2-331 c,K2-331,0,CONFIRMED,de Leon et al. 2021,1,2,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,22.99592,,,0,,,,,2.5,,,0,0.22,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,6010,170,-170,0,1.04,0.01,-0.01,0,,,,,,,,,,4.43,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h50m57.03s,132.7376431,+13d10m12.97s,13.170269,211.43,1.759,-1.731,11.305,0.029,-0.029,9.804,0.016,-0.016,11.1945,0.00077,-0.00077,2/26/2019,2018-07,2/26/2019
K2-331 c,K2-331,1,CONFIRMED,de Leon et al. 2021,1,2,Transit,2018,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,22.996591,0.001848,-0.001859,0,,,,,2.72,0.14,-0.1,0,0.243,0.012,-0.009,0,,,,,,,,,,,,,,,,,,673,12,-11,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5994,93,-91,0,1.06,0.03,-0.02,0,1.1,0.03,-0.04,0,0.08,0.08,-0.08,0,[Fe/H],4.43,0.02,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h50m57.03s,132.7376431,+13d10m12.97s,13.170269,211.43,1.759,-1.731,11.305,0.029,-0.029,9.804,0.016,-0.016,11.1945,0.00077,-0.00077,8/23/2021,2021-08,8/23/2021
K2-332 b,K2-332,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,17.7037,0.0016,-0.0016,0,,,,,1.76,0.51,-0.51,0,0.157,0.045,-0.045,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.2,0.06,-0.06,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h03m31.98s,135.8832666,+14d15m01.80s,14.2504994,123.202,1.409,-1.379,,,,12.638,0.026,-0.026,16.4791,0.001002,-0.001002,9/5/2019,2019-09,9/5/2019
K2-332 b,K2-332,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2016,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,17.703,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3266,157,-157,0,0.29,0.01,-0.01,0,0.26,0.02,-0.02,0,,,,,,4.94,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h03m31.98s,135.8832666,+14d15m01.80s,14.2504994,123.202,1.409,-1.379,,,,12.638,0.026,-0.026,16.4791,0.001002,-0.001002,7/18/2016,2016-10,7/18/2016
K2-332 b,K2-332,1,CONFIRMED,de Leon et al. 2021,1,1,Transit,2016,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,17.70632,0.000063,-0.000063,0,,,,,2.2,0.19,-0.15,0,0.196,0.017,-0.013,0,,,,,,,,,,,,,,,,,,266,5,-8,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,3315,137,-152,0,0.28,0.02,-0.01,0,0.27,0.01,-0.02,0,0.09,0.15,-0.17,0,[Fe/H],4.97,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h03m31.98s,135.8832666,+14d15m01.80s,14.2504994,123.202,1.409,-1.379,,,,12.638,0.026,-0.026,16.4791,0.001002,-0.001002,8/23/2021,2021-08,8/23/2021
K2-333 b,K2-333,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2018,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,14.75650149,0.00168766,-0.00168766,0,,,,,5.74,0.927,-0.927,0,0.512,0.083,-0.083,0,,,,,,,,,,,,,,102.13,,,0,811,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5790.7,105,-105,0,1.2,0.05,-0.05,0,,,,,,,,,,4.3,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h07m09.43s,136.7892752,+15d12m20.44s,15.2056765,343.99,5.233,-5.08,12.073,0.092,-0.092,10.596,0.024,-0.024,11.9866,0.000194,-0.000194,8/9/2022,2017-07,8/9/2022
K2-333 b,K2-333,1,CONFIRMED,de Leon et al. 2021,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,14.759287,0.000243,-0.00024,0,,,,,6.18,0.28,-0.25,0,0.551,0.025,-0.022,0,,,,,,,,,,,,,,,,,,826,14,-17,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5880,85,-82,0,1.22,0.05,-0.05,0,1.06,0.04,-0.04,0,0.07,0.07,-0.07,0,[Fe/H],4.29,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h07m09.43s,136.7892752,+15d12m20.44s,15.2056765,343.99,5.233,-5.08,12.073,0.092,-0.092,10.596,0.024,-0.024,11.9866,0.000194,-0.000194,8/23/2021,2021-08,8/23/2021
K2-333 b,K2-333,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2018,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,14.759595,,,0,,,,,5.3,,,0,0.47,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,6070,190,-190,0,1.19,0.02,-0.02,0,,,,,,,,,,4.32,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h07m09.43s,136.7892752,+15d12m20.44s,15.2056765,343.99,5.233,-5.08,12.073,0.092,-0.092,10.596,0.024,-0.024,11.9866,0.000194,-0.000194,2/26/2019,2018-07,2/26/2019
K2-334 b,K2-334,1,CONFIRMED,de Leon et al. 2021,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,5.113981,0.000061,-0.000062,0,,,,,5.65,0.36,-0.28,0,0.504,0.032,-0.025,0,,,,,,,,,,,,,,,,,,1380,34,-30,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,6502,132,-130,0,1.49,0.07,-0.06,0,1.36,0.05,-0.05,0,0.17,0.1,-0.1,0,[Fe/H],4.22,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h05m57.46s,136.4894259,+16d19m31.85s,16.3255146,371.823,6.528,-6.31,11.842,0.028,-0.028,10.234,0.023,-0.023,11.3479,0.000605,-0.000605,8/23/2021,2021-08,8/23/2021
K2-334 b,K2-334,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2018,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,5.1138588,0.0000078,-0.0000078,0,,,,,5.837,0.309,-0.309,0,0.521,0.028,-0.028,0,,,,,,,,,,,,,,359.23,,,0,1212,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,6315.7,140.9,-140.9,0,1.51,0.08,-0.08,0,,,,,,,,,,4.17,0.09,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h05m57.46s,136.4894259,+16d19m31.85s,16.3255146,371.823,6.528,-6.31,11.842,0.028,-0.028,10.234,0.023,-0.023,11.3479,0.000605,-0.000605,8/9/2022,2017-07,8/9/2022
